rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
3,0,0,0,0.012,300,628,275,0.43789808917197454,"[0.40, 0.48]",9+
3,0,0,0,0.0125,300,628,300,0.47770700636942676,"[0.44, 0.52]",9+
3,0,0,0,0.013,300,628,289,0.4601910828025478,"[0.42, 0.50]",9+
3,0,0,0,0.0135,300,628,278,0.4426751592356688,"[0.40, 0.48]",9+
3,0,0,0,0.014,300,628,262,0.4171974522292994,"[0.38, 0.46]",9+
3,0,0,0,0.0145,300,628,269,0.428343949044586,"[0.39, 0.47]",9+
3,0,0,0,0.015,300,628,248,0.39490445859872614,"[0.36, 0.43]",9+
3,0,0,0,0.0155,300,628,265,0.42197452229299365,"[0.38, 0.46]",9+
3,0,0,0,0.016,100,713,2,0.002805049088359046,"[0.00, 0.01]",9+
3,0,0,0,0.016,200,713,154,0.21598877980364656,"[0.19, 0.25]",9+
3,0,0,0,0.016,300,1341,542,0.4041759880686055,"[0.38, 0.43]",9+
3,0,0,0,0.016,400,711,346,0.4866385372714487,"[0.45, 0.52]",9+
3,0,0,0,0.016,500,509,275,0.5402750491159135,"[0.50, 0.58]",9+
3,0,0,0,0.016,600,509,284,0.5579567779960707,"[0.51, 0.60]",9+
3,0,0,0,0.016,700,509,304,0.5972495088408645,"[0.55, 0.64]",9+
3,0,0,0,0.016,800,710,453,0.6380281690140845,"[0.60, 0.67]",9+
3,0,0,0,0.016,1600,508,387,0.7618110236220472,"[0.72, 0.80]",9+
3,0,0,0,0.016,3200,928,796,0.8577586206896551,"[0.83, 0.88]",9+
3,0,0,0,0.016,6400,1316,1180,0.8966565349544073,"[0.88, 0.91]",9+
3,0,0,0,0.064,100,510,4,0.00784313725490196,"[0.00, 0.02]",9+
3,0,0,0,0.064,200,510,83,0.1627450980392157,"[0.13, 0.20]",9+
3,0,0,0,0.064,300,510,118,0.23137254901960785,"[0.20, 0.27]",9+
3,0,0,0,0.064,400,510,167,0.32745098039215687,"[0.29, 0.37]",9+
3,0,0,0,0.064,500,509,205,0.4027504911591356,"[0.36, 0.45]",9+
3,0,0,0,0.064,600,509,189,0.3713163064833006,"[0.33, 0.41]",9+
3,0,0,0,0.064,700,509,217,0.4263261296660118,"[0.38, 0.47]",9+
3,0,0,0,0.064,800,509,213,0.41846758349705304,"[0.38, 0.46]",9+
3,0,0,0,0.064,1600,508,271,0.5334645669291339,"[0.49, 0.58]",9+
3,0,0,0,0.064,3200,927,582,0.627831715210356,"[0.60, 0.66]",9+
3,0,0,0,0.064,6400,1315,943,0.7171102661596959,"[0.69, 0.74]",9+
3,0,0,0,0.256,100,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,0.256,200,510,37,0.07254901960784314,"[0.05, 0.10]",9+
3,0,0,0,0.256,300,510,100,0.19607843137254902,"[0.16, 0.23]",9+
3,0,0,0,0.256,400,510,111,0.21764705882352942,"[0.18, 0.26]",9+
3,0,0,0,0.256,500,509,116,0.22789783889980353,"[0.19, 0.27]",9+
3,0,0,0,0.256,600,509,125,0.2455795677799607,"[0.21, 0.28]",9+
3,0,0,0,0.256,700,509,164,0.32220039292730845,"[0.28, 0.36]",9+
3,0,0,0,0.256,800,509,144,0.2829076620825147,"[0.25, 0.32]",9+
3,0,0,0,0.256,1600,508,177,0.3484251968503937,"[0.31, 0.39]",9+
3,0,0,0,0.256,3200,927,389,0.41963322545846815,"[0.39, 0.45]",9+
3,0,0,0,0.256,6400,1315,687,0.5224334600760456,"[0.50, 0.55]",9+
3,0,0,0,1.024,100,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,1.024,200,510,0,0.0,"[0.00, 0.01]",9+
3,0,0,0,1.024,300,510,3,0.0058823529411764705,"[0.00, 0.02]",9+
3,0,0,0,1.024,400,510,1,0.00196078431372549,"[0.00, 0.01]",9+
3,0,0,0,1.024,500,509,6,0.011787819253438114,"[0.01, 0.03]",9+
3,0,0,0,1.024,600,509,4,0.007858546168958742,"[0.00, 0.02]",9+
3,0,0,0,1.024,700,509,4,0.007858546168958742,"[0.00, 0.02]",9+
3,0,0,0,1.024,800,509,10,0.019646365422396856,"[0.01, 0.04]",9+
3,0,0,0,1.024,1600,508,8,0.015748031496062992,"[0.01, 0.03]",9+
3,0,0,0,1.024,3200,927,38,0.040992448759439054,"[0.03, 0.06]",9+
3,0,0,2,0.004,100,558,1,0.0017921146953405018,"[0.00, 0.01]",9+
3,0,0,2,0.004,200,558,153,0.27419354838709675,"[0.24, 0.31]",9+
3,0,0,2,0.004,300,558,276,0.4946236559139785,"[0.45, 0.54]",9+
3,0,0,2,0.004,400,558,340,0.6093189964157706,"[0.57, 0.65]",9+
3,0,0,2,0.004,800,556,422,0.7589928057553957,"[0.72, 0.79]",9+
3,0,0,2,0.004,1600,633,517,0.8167456556082149,"[0.78, 0.84]",9+
3,0,1,0,0.004,100,558,43,0.07706093189964158,"[0.06, 0.10]",9+
3,0,1,0,0.004,200,558,224,0.4014336917562724,"[0.36, 0.44]",9+
3,0,1,0,0.004,300,558,302,0.5412186379928315,"[0.50, 0.58]",9+
3,0,1,0,0.004,400,557,347,0.6229802513464991,"[0.58, 0.66]",9+
3,0,1,0,0.004,800,556,400,0.7194244604316546,"[0.68, 0.76]",9+
3,0,1,0,0.004,1600,633,514,0.8120063191153238,"[0.78, 0.84]",9+
3,0,1,2,0.004,100,558,27,0.04838709677419355,"[0.03, 0.07]",9+
3,0,1,2,0.004,200,558,221,0.3960573476702509,"[0.36, 0.44]",9+
3,0,1,2,0.004,300,558,308,0.5519713261648745,"[0.51, 0.59]",9+
3,0,1,2,0.004,400,557,318,0.5709156193895871,"[0.53, 0.61]",9+
3,0,1,2,0.004,800,556,420,0.7553956834532374,"[0.72, 0.79]",9+
3,0,1,2,0.004,1600,633,528,0.8341232227488151,"[0.80, 0.86]",9+
3,1,0,0,0.004,100,558,6,0.010752688172043012,"[0.00, 0.02]",9+
3,1,0,0,0.004,200,558,229,0.4103942652329749,"[0.37, 0.45]",9+
3,1,0,0,0.004,300,558,410,0.7347670250896058,"[0.70, 0.77]",9+
3,1,0,0,0.004,400,557,427,0.7666068222621185,"[0.73, 0.80]",9+
3,1,0,0,0.004,800,556,473,0.8507194244604317,"[0.82, 0.88]",9+
3,1,0,0,0.004,1600,633,582,0.919431279620853,"[0.90, 0.94]",9+
3,1,0,2,0.004,100,558,9,0.016129032258064516,"[0.01, 0.03]",9+
3,1,0,2,0.004,200,558,225,0.4032258064516129,"[0.36, 0.44]",9+
3,1,0,2,0.004,300,558,409,0.7329749103942652,"[0.69, 0.77]",9+
3,1,0,2,0.004,400,557,429,0.770197486535009,"[0.73, 0.80]",9+
3,1,0,2,0.004,800,556,492,0.8848920863309353,"[0.86, 0.91]",9+
3,1,0,2,0.004,1600,633,562,0.8878357030015798,"[0.86, 0.91]",9+
3,1,1,0,0.004,100,558,118,0.2114695340501792,"[0.18, 0.25]",9+
3,1,1,0,0.004,200,558,336,0.6021505376344086,"[0.56, 0.64]",9+
3,1,1,0,0.004,300,558,396,0.7096774193548387,"[0.67, 0.75]",9+
3,1,1,0,0.004,400,557,424,0.7612208258527827,"[0.72, 0.79]",9+
3,1,1,0,0.004,800,556,490,0.8812949640287769,"[0.85, 0.91]",9+
3,1,1,0,0.004,1600,633,576,0.909952606635071,"[0.89, 0.93]",9+
3,1,1,2,0.004,100,558,136,0.24372759856630824,"[0.21, 0.28]",9+
3,1,1,2,0.004,200,558,360,0.6451612903225806,"[0.60, 0.68]",9+
3,1,1,2,0.004,300,558,386,0.6917562724014337,"[0.65, 0.73]",9+
3,1,1,2,0.004,400,556,406,0.7302158273381295,"[0.69, 0.77]",9+
3,1,1,2,0.004,800,556,483,0.8687050359712231,"[0.84, 0.89]",9+
3,1,1,2,0.004,1600,633,571,0.9020537124802528,"[0.88, 0.92]",9+
