level,time_ms,rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,num_games,num_wins,win_rate,lower_bound,upper_bound
9++,600,parallel max,select heuristic,full expand,no heuristic,0.004,355,113,0.3183098591549296,0.27,0.37
9++,600,parallel max,select heuristic,full expand,total plant cost,0.004,1547,531,0.34324499030381384,0.32,0.37
9++,600,parallel max,select heuristic,square ratio,no heuristic,0.004,355,136,0.38309859154929576,0.33,0.43
9++,600,parallel max,select heuristic,square ratio,total plant cost,0.004,1547,655,0.4234001292824822,0.4,0.45
9++,600,parallel trees,no heuristic,full expand,no heuristic,0.001,505,90,0.1782178217821782,0.15,0.21
9++,600,parallel trees,no heuristic,full expand,no heuristic,0.004,848,219,0.25825471698113206,0.23,0.29
9++,600,parallel trees,no heuristic,full expand,no heuristic,0.016,505,89,0.17623762376237623,0.15,0.21
9++,600,parallel trees,no heuristic,full expand,no heuristic,0.064,505,60,0.1188118811881188,0.09,0.15
9++,600,parallel trees,no heuristic,full expand,no heuristic,0.256,505,30,0.0594059405940594,0.04,0.08
9++,600,parallel trees,no heuristic,full expand,no heuristic,1.024,505,0,0.0,0.0,0.01
9++,600,parallel trees,no heuristic,full expand,total plant cost,0.004,355,99,0.27887323943661974,0.23,0.33
9++,600,parallel trees,no heuristic,square ratio,no heuristic,0.004,355,181,0.5098591549295775,0.46,0.56
9++,600,parallel trees,no heuristic,square ratio,total plant cost,0.004,355,159,0.447887323943662,0.4,0.5
9++,600,parallel trees,select heuristic,full expand,no heuristic,0.004,2073,793,0.38253738543174143,0.36,0.4
9++,600,parallel trees,select heuristic,full expand,total plant cost,0.004,355,154,0.43380281690140843,0.38,0.49
9++,600,parallel trees,select heuristic,square ratio,no heuristic,0.004,355,228,0.6422535211267606,0.59,0.69
9++,600,parallel trees,select heuristic,square ratio,total plant cost,0.004,2061,1305,0.6331877729257642,0.61,0.65
9++,700,normal,no heuristic,full expand,no heuristic,0.001,505,27,0.053465346534653464,0.04,0.08
9++,700,normal,no heuristic,full expand,no heuristic,0.004,2045,96,0.0469437652811736,0.04,0.06
9++,700,normal,no heuristic,full expand,no heuristic,0.016,505,10,0.019801980198019802,0.01,0.04
9++,700,normal,no heuristic,full expand,no heuristic,0.064,505,4,0.007920792079207921,0.0,0.02
9++,700,normal,no heuristic,full expand,no heuristic,0.256,505,6,0.011881188118811881,0.01,0.03
9++,700,normal,no heuristic,full expand,no heuristic,1.024,505,1,0.0019801980198019802,0.0,0.01
9++,700,normal,no heuristic,full expand,total plant cost,0.004,1551,110,0.07092198581560284,0.06,0.08
9++,700,parallel max,no heuristic,full expand,no heuristic,0.001,505,142,0.2811881188118812,0.24,0.32
9++,700,parallel max,no heuristic,full expand,no heuristic,0.004,848,277,0.3266509433962264,0.3,0.36
9++,700,parallel max,no heuristic,full expand,no heuristic,0.016,505,175,0.3465346534653465,0.31,0.39
9++,700,parallel max,no heuristic,full expand,no heuristic,0.064,505,112,0.22178217821782178,0.19,0.26
9++,700,parallel max,no heuristic,full expand,no heuristic,0.256,505,76,0.1504950495049505,0.12,0.18
9++,700,parallel max,no heuristic,full expand,no heuristic,1.024,505,29,0.05742574257425743,0.04,0.08
9++,700,parallel max,no heuristic,full expand,total plant cost,0.004,355,131,0.36901408450704226,0.32,0.42
9++,700,parallel max,no heuristic,square ratio,no heuristic,0.004,355,137,0.38591549295774646,0.34,0.44
9++,700,parallel max,no heuristic,square ratio,total plant cost,0.004,355,161,0.4535211267605634,0.4,0.51
9++,700,parallel max,select heuristic,full expand,no heuristic,0.004,355,147,0.4140845070422535,0.36,0.47
9++,700,parallel max,select heuristic,full expand,total plant cost,0.004,1547,639,0.4130575307045895,0.39,0.44
9++,700,parallel max,select heuristic,square ratio,no heuristic,0.004,355,149,0.4197183098591549,0.37,0.47
9++,700,parallel max,select heuristic,square ratio,total plant cost,0.004,1546,674,0.4359637774902975,0.41,0.46
9++,700,parallel trees,no heuristic,full expand,no heuristic,0.001,505,137,0.2712871287128713,0.23,0.31
9++,700,parallel trees,no heuristic,full expand,no heuristic,0.004,847,405,0.4781582054309327,0.44,0.51
9++,700,parallel trees,no heuristic,full expand,no heuristic,0.016,505,154,0.30495049504950494,0.27,0.35
9++,700,parallel trees,no heuristic,full expand,no heuristic,0.064,505,105,0.2079207920792079,0.17,0.25
9++,700,parallel trees,no heuristic,full expand,no heuristic,0.256,505,63,0.12475247524752475,0.1,0.16
9++,700,parallel trees,no heuristic,full expand,no heuristic,1.024,505,1,0.0019801980198019802,0.0,0.01
9++,700,parallel trees,no heuristic,full expand,total plant cost,0.004,354,163,0.4604519774011299,0.41,0.51
9++,700,parallel trees,no heuristic,square ratio,no heuristic,0.004,354,195,0.5508474576271186,0.5,0.6
9++,700,parallel trees,no heuristic,square ratio,total plant cost,0.004,354,180,0.5084745762711864,0.46,0.56
9++,700,parallel trees,select heuristic,full expand,no heuristic,0.004,2070,1296,0.6260869565217392,0.61,0.65
9++,700,parallel trees,select heuristic,full expand,total plant cost,0.004,354,221,0.6242937853107344,0.57,0.67
9++,700,parallel trees,select heuristic,square ratio,no heuristic,0.004,354,233,0.6581920903954802,0.61,0.71
9++,700,parallel trees,select heuristic,square ratio,total plant cost,0.004,2059,1387,0.6736279747450219,0.65,0.69
9++,800,normal,no heuristic,full expand,no heuristic,0.001,704,30,0.04261363636363636,0.03,0.06
9++,800,normal,no heuristic,full expand,no heuristic,0.004,2242,131,0.058429973238180194,0.05,0.07
9++,800,normal,no heuristic,full expand,no heuristic,0.016,703,17,0.02418207681365576,0.02,0.04
9++,800,normal,no heuristic,full expand,no heuristic,0.064,505,7,0.013861386138613862,0.01,0.03
9++,800,normal,no heuristic,full expand,no heuristic,0.256,505,5,0.009900990099009901,0.0,0.02
9++,800,normal,no heuristic,full expand,no heuristic,1.024,505,1,0.0019801980198019802,0.0,0.01
9++,800,normal,no heuristic,full expand,total plant cost,0.001,210,13,0.06190476190476191,0.04,0.1
9++,800,normal,no heuristic,full expand,total plant cost,0.004,1749,142,0.08118925100057175,0.07,0.09
9++,800,normal,no heuristic,full expand,total plant cost,0.016,210,8,0.0380952380952381,0.02,0.07
9++,800,normal,no heuristic,square ratio,no heuristic,0.001,210,8,0.0380952380952381,0.02,0.07
9++,800,normal,no heuristic,square ratio,no heuristic,0.004,210,7,0.03333333333333333,0.02,0.07
9++,800,normal,no heuristic,square ratio,no heuristic,0.016,210,5,0.023809523809523808,0.01,0.05
9++,800,normal,no heuristic,square ratio,total plant cost,0.001,210,12,0.05714285714285714,0.03,0.1
9++,800,normal,no heuristic,square ratio,total plant cost,0.004,210,24,0.11428571428571428,0.08,0.16
9++,800,normal,no heuristic,square ratio,total plant cost,0.016,210,9,0.04285714285714286,0.02,0.08
9++,800,normal,select heuristic,full expand,no heuristic,0.001,210,24,0.11428571428571428,0.08,0.16
9++,800,normal,select heuristic,full expand,no heuristic,0.004,210,30,0.14285714285714285,0.1,0.2
9++,800,normal,select heuristic,full expand,no heuristic,0.016,210,17,0.08095238095238096,0.05,0.13
9++,800,normal,select heuristic,full expand,total plant cost,0.001,210,43,0.20476190476190476,0.16,0.26
9++,800,normal,select heuristic,full expand,total plant cost,0.004,210,40,0.19047619047619047,0.14,0.25
9++,800,normal,select heuristic,full expand,total plant cost,0.016,210,41,0.19523809523809524,0.15,0.25
9++,800,normal,select heuristic,square ratio,no heuristic,0.001,210,28,0.13333333333333333,0.09,0.19
9++,800,normal,select heuristic,square ratio,no heuristic,0.004,210,24,0.11428571428571428,0.08,0.16
9++,800,normal,select heuristic,square ratio,no heuristic,0.016,210,14,0.06666666666666667,0.04,0.11
9++,800,normal,select heuristic,square ratio,total plant cost,0.001,210,33,0.15714285714285714,0.11,0.21
9++,800,normal,select heuristic,square ratio,total plant cost,0.004,210,44,0.20952380952380953,0.16,0.27
9++,800,normal,select heuristic,square ratio,total plant cost,0.016,210,32,0.1523809523809524,0.11,0.21
9++,800,parallel max,no heuristic,full expand,no heuristic,0.001,703,221,0.31436699857752487,0.28,0.35
9++,800,parallel max,no heuristic,full expand,no heuristic,0.004,1045,401,0.3837320574162679,0.35,0.41
9++,800,parallel max,no heuristic,full expand,no heuristic,0.016,703,276,0.39260312944523473,0.36,0.43
9++,800,parallel max,no heuristic,full expand,no heuristic,0.064,505,141,0.27920792079207923,0.24,0.32
9++,800,parallel max,no heuristic,full expand,no heuristic,0.256,505,80,0.15841584158415842,0.13,0.19
9++,800,parallel max,no heuristic,full expand,no heuristic,1.024,505,31,0.061386138613861385,0.04,0.09
9++,800,parallel max,no heuristic,full expand,total plant cost,0.001,210,81,0.38571428571428573,0.32,0.45
9++,800,parallel max,no heuristic,full expand,total plant cost,0.004,552,237,0.42934782608695654,0.39,0.47
9++,800,parallel max,no heuristic,full expand,total plant cost,0.016,210,86,0.4095238095238095,0.35,0.48
9++,800,parallel max,no heuristic,square ratio,no heuristic,0.001,210,73,0.3476190476190476,0.29,0.41
9++,800,parallel max,no heuristic,square ratio,no heuristic,0.004,552,230,0.4166666666666667,0.38,0.46
9++,800,parallel max,no heuristic,square ratio,no heuristic,0.016,210,89,0.4238095238095238,0.36,0.49
9++,800,parallel max,no heuristic,square ratio,total plant cost,0.001,210,88,0.41904761904761906,0.35,0.49
9++,800,parallel max,no heuristic,square ratio,total plant cost,0.004,552,216,0.391304347826087,0.35,0.43
9++,800,parallel max,no heuristic,square ratio,total plant cost,0.016,210,92,0.4380952380952381,0.37,0.51
9++,800,parallel max,select heuristic,full expand,no heuristic,0.001,210,83,0.3952380952380952,0.33,0.46
9++,800,parallel max,select heuristic,full expand,no heuristic,0.004,552,273,0.4945652173913043,0.45,0.54
9++,800,parallel max,select heuristic,full expand,no heuristic,0.016,210,88,0.41904761904761906,0.35,0.49
9++,800,parallel max,select heuristic,full expand,total plant cost,0.001,210,86,0.4095238095238095,0.35,0.48
9++,800,parallel max,select heuristic,full expand,total plant cost,0.004,1744,796,0.45642201834862384,0.43,0.48
9++,800,parallel max,select heuristic,full expand,total plant cost,0.016,210,99,0.4714285714285714,0.41,0.54
9++,800,parallel max,select heuristic,square ratio,no heuristic,0.001,210,99,0.4714285714285714,0.41,0.54
9++,800,parallel max,select heuristic,square ratio,no heuristic,0.004,552,271,0.49094202898550726,0.45,0.53
9++,800,parallel max,select heuristic,square ratio,no heuristic,0.016,210,110,0.5238095238095238,0.46,0.59
9++,800,parallel max,select heuristic,square ratio,total plant cost,0.001,210,89,0.4238095238095238,0.36,0.49
9++,800,parallel max,select heuristic,square ratio,total plant cost,0.004,1744,814,0.46674311926605505,0.44,0.49
9++,800,parallel max,select heuristic,square ratio,total plant cost,0.016,210,87,0.4142857142857143,0.35,0.48
9++,800,parallel trees,no heuristic,full expand,no heuristic,0.001,703,239,0.3399715504978663,0.31,0.38
9++,800,parallel trees,no heuristic,full expand,no heuristic,0.004,1045,561,0.5368421052631579,0.51,0.57
9++,800,parallel trees,no heuristic,full expand,no heuristic,0.016,703,281,0.39971550497866287,0.36,0.44
9++,800,parallel trees,no heuristic,full expand,no heuristic,0.064,505,128,0.25346534653465347,0.22,0.29
9++,800,parallel trees,no heuristic,full expand,no heuristic,0.256,505,71,0.1405940594059406,0.11,0.17
9++,800,parallel trees,no heuristic,full expand,no heuristic,1.024,505,3,0.005940594059405941,0.0,0.02
9++,800,parallel trees,no heuristic,full expand,total plant cost,0.001,210,76,0.3619047619047619,0.3,0.43
9++,800,parallel trees,no heuristic,full expand,total plant cost,0.004,552,293,0.5307971014492754,0.49,0.57
9++,800,parallel trees,no heuristic,full expand,total plant cost,0.016,210,86,0.4095238095238095,0.35,0.48
9++,800,parallel trees,no heuristic,square ratio,no heuristic,0.001,210,76,0.3619047619047619,0.3,0.43
9++,800,parallel trees,no heuristic,square ratio,no heuristic,0.004,552,309,0.5597826086956522,0.52,0.6
9++,800,parallel trees,no heuristic,square ratio,no heuristic,0.016,210,90,0.42857142857142855,0.36,0.5
9++,800,parallel trees,no heuristic,square ratio,total plant cost,0.001,210,78,0.37142857142857144,0.31,0.44
9++,800,parallel trees,no heuristic,square ratio,total plant cost,0.004,552,302,0.5471014492753623,0.51,0.59
9++,800,parallel trees,no heuristic,square ratio,total plant cost,0.016,210,78,0.37142857142857144,0.31,0.44
9++,800,parallel trees,select heuristic,full expand,no heuristic,0.001,210,100,0.47619047619047616,0.41,0.54
9++,800,parallel trees,select heuristic,full expand,no heuristic,0.004,19111,13464,0.7045157239286275,0.7,0.71
9++,800,parallel trees,select heuristic,full expand,no heuristic,0.016,210,136,0.6476190476190476,0.58,0.71
9++,800,parallel trees,select heuristic,full expand,total plant cost,0.001,210,101,0.48095238095238096,0.41,0.55
9++,800,parallel trees,select heuristic,full expand,total plant cost,0.004,551,378,0.6860254083484574,0.65,0.72
9++,800,parallel trees,select heuristic,full expand,total plant cost,0.016,210,121,0.5761904761904761,0.51,0.64
9++,800,parallel trees,select heuristic,square ratio,no heuristic,0.001,210,108,0.5142857142857142,0.45,0.58
9++,800,parallel trees,select heuristic,square ratio,no heuristic,0.004,551,365,0.662431941923775,0.62,0.7
9++,800,parallel trees,select heuristic,square ratio,no heuristic,0.016,210,138,0.6571428571428571,0.59,0.72
9++,800,parallel trees,select heuristic,square ratio,total plant cost,0.001,210,114,0.5428571428571428,0.48,0.61
9++,800,parallel trees,select heuristic,square ratio,total plant cost,0.004,19109,13378,0.7000889633157151,0.69,0.71
9++,800,parallel trees,select heuristic,square ratio,total plant cost,0.016,210,143,0.680952380952381,0.62,0.74
9++,1600,normal,no heuristic,full expand,no heuristic,0.001,505,41,0.08118811881188119,0.06,0.11
9++,1600,normal,no heuristic,full expand,no heuristic,0.004,2322,212,0.0913006029285099,0.08,0.1
9++,1600,normal,no heuristic,full expand,no heuristic,0.016,505,17,0.033663366336633666,0.02,0.05
9++,1600,normal,no heuristic,full expand,no heuristic,0.064,503,9,0.017892644135188866,0.01,0.03
9++,1600,normal,no heuristic,full expand,no heuristic,0.256,503,8,0.015904572564612324,0.01,0.03
9++,1600,normal,no heuristic,full expand,no heuristic,1.024,503,2,0.003976143141153081,0.0,0.01
9++,1600,normal,no heuristic,full expand,total plant cost,0.004,1828,234,0.12800875273522977,0.11,0.14
9++,1600,normal,no heuristic,square ratio,no heuristic,0.004,290,17,0.05862068965517241,0.04,0.09
9++,1600,normal,no heuristic,square ratio,total plant cost,0.004,290,34,0.11724137931034483,0.09,0.16
9++,1600,normal,select heuristic,full expand,no heuristic,0.004,290,59,0.20344827586206896,0.16,0.25
9++,1600,normal,select heuristic,full expand,total plant cost,0.004,290,86,0.296551724137931,0.25,0.35
9++,1600,normal,select heuristic,square ratio,no heuristic,0.004,290,53,0.18275862068965518,0.14,0.23
9++,1600,normal,select heuristic,square ratio,total plant cost,0.004,290,85,0.29310344827586204,0.24,0.35
9++,1600,parallel max,no heuristic,full expand,no heuristic,0.001,505,276,0.5465346534653466,0.5,0.59
9++,1600,parallel max,no heuristic,full expand,no heuristic,0.004,1124,718,0.6387900355871886,0.61,0.67
9++,1600,parallel max,no heuristic,full expand,no heuristic,0.016,503,361,0.7176938369781312,0.68,0.76
9++,1600,parallel max,no heuristic,full expand,no heuristic,0.064,503,260,0.5168986083499006,0.47,0.56
9++,1600,parallel max,no heuristic,full expand,no heuristic,0.256,503,157,0.3121272365805169,0.27,0.35
9++,1600,parallel max,no heuristic,full expand,no heuristic,1.024,503,60,0.11928429423459244,0.09,0.15
9++,1600,parallel max,no heuristic,full expand,total plant cost,0.004,631,385,0.6101426307448494,0.57,0.65
9++,1600,parallel max,no heuristic,square ratio,no heuristic,0.004,631,393,0.6228209191759112,0.58,0.66
9++,1600,parallel max,no heuristic,square ratio,total plant cost,0.004,631,397,0.6291600633914421,0.59,0.67
9++,1600,parallel max,select heuristic,full expand,no heuristic,0.004,631,430,0.6814580031695721,0.64,0.72
9++,1600,parallel max,select heuristic,full expand,total plant cost,0.004,1822,1290,0.70801317233809,0.69,0.73
9++,1600,parallel max,select heuristic,square ratio,no heuristic,0.004,631,413,0.6545166402535658,0.62,0.69
9++,1600,parallel max,select heuristic,square ratio,total plant cost,0.004,1821,1236,0.6787479406919276,0.66,0.7
9++,1600,parallel trees,no heuristic,full expand,no heuristic,0.001,505,217,0.4297029702970297,0.39,0.47
9++,1600,parallel trees,no heuristic,full expand,no heuristic,0.004,1124,769,0.6841637010676157,0.66,0.71
9++,1600,parallel trees,no heuristic,full expand,no heuristic,0.016,503,242,0.48111332007952284,0.44,0.52
9++,1600,parallel trees,no heuristic,full expand,no heuristic,0.064,503,161,0.32007952286282304,0.28,0.36
9++,1600,parallel trees,no heuristic,full expand,no heuristic,0.256,503,90,0.17892644135188868,0.15,0.21
